ID,Label
ID_07c517a7b_subdural,6.4499014e-05
ID_07c517a7b_any,9.664988e-05
ID_26cf6a2be_epidural,0.001125208
ID_26cf6a2be_intraparenchymal,8.088368e-05
ID_26cf6a2be_intraventricular,0.00013712602
ID_26cf6a2be_subarachnoid,0.0032771758
ID_26cf6a2be_subdural,0.000734604
ID_26cf6a2be_any,0.0011056578
ID_f6d945049_epidural,0.0015581064
ID_f6d945049_intraparenchymal,0.0047154524
ID_f6d945049_intraventricular,0.0050727855
ID_f6d945049_subarachnoid,0.02945061
ID_f6d945049_subdural,0.007009183
ID_f6d945049_any,0.060360126
ID_98084ec1d_epidural,0.00039125365
ID_98084ec1d_intraparenchymal,0.000233211
ID_98084ec1d_intraventricular,6.304869e-05
ID_98084ec1d_subarachnoid,0.0031051787
ID_98084ec1d_subdural,0.0014330905
ID_98084ec1d_any,0.005547304
ID_e27178c00_epidural,0.00068579026
ID_e27178c00_intraparenchymal,0.0004962523
ID_e27178c00_intraventricular,0.0006142058
ID_e27178c00_subarachnoid,0.013727935
ID_e27178c00_subdural,0.008118133
ID_e27178c00_any,0.015719961
ID_c8ec68e47_epidural,0.0013559548
ID_c8ec68e47_intraparenchymal,0.000809523
ID_c8ec68e47_intraventricular,8.8901215e-06
ID_c8ec68e47_subarachnoid,0.0013118809
ID_c8ec68e47_subdural,0.02711824
ID_c8ec68e47_any,0.020148633
ID_e4574f98d_epidural,0.009871771
ID_e4574f98d_intraparenchymal,0.005034169
ID_e4574f98d_intraventricular,0.0016588483
ID_e4574f98d_subarachnoid,0.0029533359
ID_e4574f98d_subdural,0.40333772
ID_e4574f98d_any,0.23923837
ID_ec5d1d7aa_epidural,0.012733567
ID_ec5d1d7aa_intraparenchymal,0.03349057
ID_ec5d1d7aa_intraventricular,0.017326664
ID_ec5d1d7aa_subarachnoid,0.08385745
ID_ec5d1d7aa_subdural,0.025228897
ID_ec5d1d7aa_any,0.14027342
ID_08119fec6_epidural,0.000721811
ID_08119fec6_intraparenchymal,0.00028112077
ID_08119fec6_intraventricular,4.8093974e-05
ID_08119fec6_subarachnoid,0.00016227372
ID_08119fec6_subdural,0.00043669058
ID_08119fec6_any,0.00028125485
ID_0c3fb595a_epidural,0.005388407
ID_0c3fb595a_intraparenchymal,0.007109998
ID_0c3fb595a_intraventricular,0.008184553
ID_0c3fb595a_subarachnoid,0.01822658
ID_0c3fb595a_subdural,0.0117960265
ID_0c3fb595a_any,0.040283155
ID_935a73afc_epidural,0.0052505815
ID_935a73afc_intraparenchymal,0.0034817196
ID_935a73afc_intraventricular,0.00042233733
ID_935a73afc_subarachnoid,0.0019940038
ID_935a73afc_subdural,0.00985804
ID_935a73afc_any,0.01678227
ID_ca7ac1b8c_epidural,0.0024642984
ID_ca7ac1b8c_intraparenchymal,0.01767209
ID_ca7ac1b8c_intraventricular,0.00017805625
ID_ca7ac1b8c_subarachnoid,0.030617213
ID_ca7ac1b8c_subdural,0.014187577
ID_ca7ac1b8c_any,0.060554277
ID_9ca9f35f8_epidural,0.002154605
ID_9ca9f35f8_intraparenchymal,0.001846822
ID_9ca9f35f8_intraventricular,0.003361792
ID_9ca9f35f8_subarachnoid,0.011326855
ID_9ca9f35f8_subdural,0.0141331935
ID_9ca9f35f8_any,0.02895574
ID_99ff869f6_epidural,0.0010554288
ID_99ff869f6_intraparenchymal,0.00059875497
ID_99ff869f6_intraventricular,1.0931179e-05
ID_99ff869f6_subarachnoid,0.0028612197
ID_99ff869f6_subdural,0.00314825
ID_99ff869f6_any,0.00556908
ID_1d5fee1a6_epidural,0.00065157056
ID_1d5fee1a6_intraparenchymal,0.00063090725
ID_1d5fee1a6_intraventricular,7.63387e-05
ID_1d5fee1a6_subarachnoid,0.00076700625
ID_1d5fee1a6_subdural,0.0007989115
ID_1d5fee1a6_any,0.0013973868
ID_413c52ed9_epidural,0.003290462
ID_413c52ed9_intraparenchymal,0.0030859811
ID_413c52ed9_intraventricular,9.352838e-05
ID_413c52ed9_subarachnoid,0.0065383078
ID_413c52ed9_subdural,0.0051542437
ID_413c52ed9_any,0.018742984
ID_238b28399_epidural,0.0005346972
ID_238b28399_intraparenchymal,0.00049865304
ID_238b28399_intraventricular,1.8400677e-05
ID_238b28399_subarachnoid,0.0025798571
ID_238b28399_subdural,0.007440463
ID_238b28399_any,0.0067996792
ID_2322b5421_epidural,0.0010834798
ID_2322b5421_intraparenchymal,0.0006257527
ID_2322b5421_intraventricular,0.00028295707
ID_2322b5421_subarachnoid,0.00065759063
ID_2322b5421_subdural,0.0010081072
ID_2322b5421_any,0.0021764734
ID_ec07dbb8b_epidural,0.00063623453
ID_ec07dbb8b_intraparenchymal,0.005882644
ID_ec07dbb8b_intraventricular,0.0008038998
ID_ec07dbb8b_subarachnoid,0.0035380004
ID_ec07dbb8b_subdural,0.0053176857
ID_ec07dbb8b_any,0.007178363
ID_bfc946172_epidural,0.003203155
ID_bfc946172_intraparenchymal,0.00040038527
ID_bfc946172_intraventricular,1.071784e-05
ID_bfc946172_subarachnoid,0.001499206
ID_bfc946172_subdural,0.017875256
ID_bfc946172_any,0.015062253
ID_856b3bb90_epidural,0.026862912
ID_856b3bb90_intraparenchymal,0.20173469
ID_856b3bb90_intraventricular,0.01914648
ID_856b3bb90_subarachnoid,0.091821276
ID_856b3bb90_subdural,0.25235707
ID_856b3bb90_any,0.6973697
ID_9e5093d19_epidural,0.0021199924
ID_9e5093d19_intraparenchymal,0.0012480762
ID_9e5093d19_intraventricular,0.00093832787
ID_9e5093d19_subarachnoid,0.0011479263
ID_9e5093d19_subdural,0.002217933
ID_9e5093d19_any,0.0045374106
ID_2ddcdeaf8_epidural,0.0457717
ID_2ddcdeaf8_intraparenchymal,0.9699793
ID_2ddcdeaf8_intraventricular,0.063673735
ID_2ddcdeaf8_subarachnoid,0.15592468
ID_2ddcdeaf8_subdural,0.11708894
ID_2ddcdeaf8_any,0.9863353
ID_cd4a55cf3_epidural,0.002103441
ID_cd4a55cf3_intraparenchymal,0.0025399656
ID_cd4a55cf3_intraventricular,0.008271184
ID_cd4a55cf3_subarachnoid,0.012361533
ID_cd4a55cf3_subdural,0.019408356
ID_cd4a55cf3_any,0.054774582
ID_c4fec3e06_epidural,4.6384735e-05
ID_c4fec3e06_intraparenchymal,5.532033e-05
ID_c4fec3e06_intraventricular,7.9388934e-07
ID_c4fec3e06_subarachnoid,0.00012075564
ID_c4fec3e06_subdural,0.00032094965
ID_c4fec3e06_any,0.00014697446
ID_23c1db875_epidural,2.1338094e-05
ID_23c1db875_intraparenchymal,8.369436e-07
ID_23c1db875_intraventricular,4.2611865e-07
ID_23c1db875_subarachnoid,8.016167e-06
ID_23c1db875_subdural,0.00026076534
ID_23c1db875_any,1.8694396e-05
ID_3c9038c5d_epidural,0.003159162
ID_3c9038c5d_intraparenchymal,0.018288258
ID_3c9038c5d_intraventricular,0.007970372
ID_3c9038c5d_subarachnoid,0.022589833
ID_3c9038c5d_subdural,0.043009922
ID_3c9038c5d_any,0.17103973
ID_848fd7f1e_epidural,4.5247718e-05
ID_848fd7f1e_intraparenchymal,0.00012106406
ID_848fd7f1e_intraventricular,8.9386895e-06
ID_848fd7f1e_subarachnoid,0.00017809427
ID_848fd7f1e_subdural,0.00016785125
ID_848fd7f1e_any,0.00020630895
ID_d815bacca_epidural,0.0005867512
ID_d815bacca_intraparenchymal,0.00020091124
ID_d815bacca_intraventricular,8.003029e-06
ID_d815bacca_subarachnoid,0.00035176307
ID_d815bacca_subdural,0.0009258465
ID_d815bacca_any,0.0004591829
ID_d40613145_epidural,0.0014400731
ID_d40613145_intraparenchymal,0.0010485892
ID_d40613145_intraventricular,3.706739e-05
ID_d40613145_subarachnoid,0.0012404267
ID_d40613145_subdural,0.00303346
ID_d40613145_any,0.0025473177
ID_832607330_epidural,0.005381752
ID_832607330_intraparenchymal,0.0010651362
ID_832607330_intraventricular,7.054603e-05
ID_832607330_subarachnoid,0.0055660415
ID_832607330_subdural,0.0227035
ID_832607330_any,0.02568257
ID_303bdfca5_epidural,0.0028060419
ID_303bdfca5_intraparenchymal,0.0013770347
ID_303bdfca5_intraventricular,6.607004e-05
ID_303bdfca5_subarachnoid,0.00443859
ID_303bdfca5_subdural,0.003522863
ID_303bdfca5_any,0.0074989996
ID_d2e6da15c_epidural,0.00044842498
ID_d2e6da15c_intraparenchymal,0.0003073188
ID_d2e6da15c_intraventricular,0.00041911917
ID_d2e6da15c_subarachnoid,0.001716069
ID_d2e6da15c_subdural,0.010029788
ID_d2e6da15c_any,0.006395429
ID_80e52d5be_epidural,0.0034500821
ID_80e52d5be_intraparenchymal,0.0043456657
ID_80e52d5be_intraventricular,0.0014180101
ID_80e52d5be_subarachnoid,0.0055507827
ID_80e52d5be_subdural,0.033086643
ID_80e52d5be_any,0.03762026
ID_852fb04ac_epidural,8.8096356e-05
ID_852fb04ac_intraparenchymal,0.00013986754
ID_852fb04ac_intraventricular,4.0425293e-05
ID_852fb04ac_subarachnoid,0.00045987742
ID_852fb04ac_subdural,0.00015609067
ID_852fb04ac_any,0.000325582
ID_604626332_epidural,0.0027706346
ID_604626332_intraparenchymal,0.0048700743
ID_604626332_intraventricular,0.0049140533
ID_604626332_subarachnoid,0.025386563
ID_604626332_subdural,0.021889882
ID_604626332_any,0.10826648
ID_f326dddc5_epidural,0.032063823
ID_f326dddc5_intraparenchymal,0.36813816
ID_f326dddc5_intraventricular,0.116297506
ID_f326dddc5_subarachnoid,0.7437262
ID_f326dddc5_subdural,0.5090403
ID_f326dddc5_any,0.94742244
ID_365e0e336_epidural,0.0020478317
ID_365e0e336_intraparenchymal,0.0013130821
ID_365e0e336_intraventricular,0.00024305619
ID_365e0e336_subarachnoid,0.0013494972
ID_365e0e336_subdural,0.0007383381
ID_365e0e336_any,0.0017897069
ID_56fb9b626_epidural,0.0018623744
ID_56fb9b626_intraparenchymal,0.0021130736
ID_56fb9b626_intraventricular,0.0003000789
ID_56fb9b626_subarachnoid,0.048355706
ID_56fb9b626_subdural,0.0047879885
ID_56fb9b626_any,0.02095812
ID_53ea03928_epidural,0.0012828301
ID_53ea03928_intraparenchymal,0.0011715747
ID_53ea03928_intraventricular,0.0008790055
ID_53ea03928_subarachnoid,0.013742456
ID_53ea03928_subdural,0.03533359
ID_53ea03928_any,0.0952343
ID_714249d49_epidural,0.017243149
ID_714249d49_intraparenchymal,0.017947156
ID_714249d49_intraventricular,0.0073318444
ID_714249d49_subarachnoid,0.028453771
ID_714249d49_subdural,0.040818196
ID_714249d49_any,0.08220855
ID_e2e80f398_epidural,0.003514027
ID_e2e80f398_intraparenchymal,0.00077956513
ID_e2e80f398_intraventricular,0.00037191887
ID_e2e80f398_subarachnoid,0.002236646
ID_e2e80f398_subdural,0.011226751
ID_e2e80f398_any,0.0085347425
ID_c2dbe5062_epidural,0.0012584805
ID_c2dbe5062_intraparenchymal,0.0014943726
ID_c2dbe5062_intraventricular,0.00046156097
ID_c2dbe5062_subarachnoid,0.0008662958
ID_c2dbe5062_subdural,0.00081571843
ID_c2dbe5062_any,0.0018706165
ID_e6d2ae501_epidural,0.0011454333
ID_e6d2ae501_intraparenchymal,0.00059377693
ID_e6d2ae501_intraventricular,8.446681e-05
ID_e6d2ae501_subarachnoid,0.00092135504
ID_e6d2ae501_subdural,0.00025838552
ID_e6d2ae501_any,0.0010069674
ID_3e8548e21_epidural,0.0008822738
ID_3e8548e21_intraparenchymal,0.0008809575
ID_3e8548e21_intraventricular,2.9128101e-05
ID_3e8548e21_subarachnoid,0.0040884367
ID_3e8548e21_subdural,0.0070135687
ID_3e8548e21_any,0.010162321
ID_6c95aa4e4_epidural,0.00034012794
ID_6c95aa4e4_intraparenchymal,0.0003126942
ID_6c95aa4e4_intraventricular,0.00020220115
ID_6c95aa4e4_subarachnoid,0.0021733183
ID_6c95aa4e4_subdural,0.0007634527
ID_6c95aa4e4_any,0.0012239559
ID_5caab5318_epidural,0.008030958
ID_5caab5318_intraparenchymal,0.81728673
ID_5caab5318_intraventricular,0.8980082
ID_5caab5318_subarachnoid,0.032076694
ID_5caab5318_subdural,0.07637147
ID_5caab5318_any,0.9936274
ID_1545ec640_epidural,0.0047152843
ID_1545ec640_intraparenchymal,0.013870494
ID_1545ec640_intraventricular,9.330853e-05
ID_1545ec640_subarachnoid,0.015652
ID_1545ec640_subdural,0.009646262
ID_1545ec640_any,0.05137884
ID_41503dab5_epidural,0.0017255275
ID_41503dab5_intraparenchymal,0.0018216157
ID_41503dab5_intraventricular,6.236627e-05
ID_41503dab5_subarachnoid,0.011125254
ID_41503dab5_subdural,0.013291649
ID_41503dab5_any,0.02699572
ID_27053e447_epidural,0.0060149254
ID_27053e447_intraparenchymal,0.0025434808
ID_27053e447_intraventricular,0.00027058672
ID_27053e447_subarachnoid,0.0035167115
ID_27053e447_subdural,0.008188785
ID_27053e447_any,0.012023579
ID_cd6e04830_epidural,0.02448809
ID_cd6e04830_intraparenchymal,0.05557457
ID_cd6e04830_intraventricular,0.009793226
ID_cd6e04830_subarachnoid,0.08408854
ID_cd6e04830_subdural,0.1355067
ID_cd6e04830_any,0.35589704
ID_5ce1e3374_epidural,0.0026321795
ID_5ce1e3374_intraparenchymal,0.006534858
ID_5ce1e3374_intraventricular,0.0028711406
ID_5ce1e3374_subarachnoid,0.0026102008
ID_5ce1e3374_subdural,0.009278325
ID_5ce1e3374_any,0.0077797086
ID_e0baff26b_epidural,0.003859979
ID_e0baff26b_intraparenchymal,0.0038382132
ID_e0baff26b_intraventricular,0.00086156215
ID_e0baff26b_subarachnoid,0.004558281
ID_e0baff26b_subdural,0.0073793866
ID_e0baff26b_any,0.016510228
ID_8ecdf6df7_epidural,0.00022294672
ID_8ecdf6df7_intraparenchymal,5.8503214e-05
ID_8ecdf6df7_intraventricular,0.00019401679
ID_8ecdf6df7_subarachnoid,0.001668077
ID_8ecdf6df7_subdural,0.00024229566
ID_8ecdf6df7_any,0.00061501947
ID_225e249f9_epidural,0.01847585
ID_225e249f9_intraparenchymal,0.10845973
ID_225e249f9_intraventricular,0.7634134
ID_225e249f9_subarachnoid,0.25956273
ID_225e249f9_subdural,0.28578877
ID_225e249f9_any,0.96282214
ID_436409c23_epidural,0.0625149
ID_436409c23_intraparenchymal,0.04220305
ID_436409c23_intraventricular,0.0012209441
ID_436409c23_subarachnoid,0.2883666
ID_436409c23_subdural,0.36101538
ID_436409c23_any,0.6028799
ID_9c554cd60_epidural,0.0015799333
ID_9c554cd60_intraparenchymal,0.0022117863
ID_9c554cd60_intraventricular,0.0020942101
ID_9c554cd60_subarachnoid,0.031295795
ID_9c554cd60_subdural,0.003246374
ID_9c554cd60_any,0.015091362
ID_38f2c4e7e_epidural,0.00039730113
ID_38f2c4e7e_intraparenchymal,0.00013183804
ID_38f2c4e7e_intraventricular,0.000101442485
ID_38f2c4e7e_subarachnoid,0.0012111034
ID_38f2c4e7e_subdural,0.00039964472
ID_38f2c4e7e_any,0.0009604902
ID_e29420958_epidural,0.0007206862
ID_e29420958_intraparenchymal,0.0010400633
ID_e29420958_intraventricular,0.001126068
ID_e29420958_subarachnoid,0.005496482
ID_e29420958_subdural,0.0015282736
ID_e29420958_any,0.002951424
ID_6c5bda742_epidural,1.5905329e-05
ID_6c5bda742_intraparenchymal,4.367734e-06
ID_6c5bda742_intraventricular,6.848809e-07
ID_6c5bda742_subarachnoid,7.704643e-06
ID_6c5bda742_subdural,3.248215e-05
ID_6c5bda742_any,7.867377e-06
ID_099b0e5fc_epidural,0.0017542787
ID_099b0e5fc_intraparenchymal,0.0013053009
ID_099b0e5fc_intraventricular,0.00031648157
ID_099b0e5fc_subarachnoid,0.0016794596
ID_099b0e5fc_subdural,0.0010642852
ID_099b0e5fc_any,0.0026311197
ID_b6912a377_epidural,0.028755633
ID_b6912a377_intraparenchymal,0.14883465
ID_b6912a377_intraventricular,0.044959523
ID_b6912a377_subarachnoid,0.99331653
ID_b6912a377_subdural,0.5462838
ID_b6912a377_any,0.9900831
ID_7704b9259_epidural,0.00039472987
ID_7704b9259_intraparenchymal,0.00046286822
ID_7704b9259_intraventricular,0.00018411344
ID_7704b9259_subarachnoid,0.0017250428
ID_7704b9259_subdural,0.004632765
ID_7704b9259_any,0.005015336
ID_abe8487d7_epidural,3.5118406e-05
ID_abe8487d7_intraparenchymal,1.8743183e-05
ID_abe8487d7_intraventricular,4.572953e-05
ID_abe8487d7_subarachnoid,6.639145e-05
ID_abe8487d7_subdural,2.5497462e-05
ID_abe8487d7_any,3.4826782e-05
ID_bc326e37c_epidural,2.7897806e-05
ID_bc326e37c_intraparenchymal,2.8738397e-05
ID_bc326e37c_intraventricular,1.6117065e-05
ID_bc326e37c_subarachnoid,0.0001373938
ID_bc326e37c_subdural,2.6160162e-05
ID_bc326e37c_any,4.3474687e-05
ID_6259adae9_epidural,0.00034750297
ID_6259adae9_intraparenchymal,0.00033811142
ID_6259adae9_intraventricular,1.261634e-05
ID_6259adae9_subarachnoid,0.0015798752
ID_6259adae9_subdural,0.0012969805
ID_6259adae9_any,0.0022984596
ID_8e4990117_epidural,0.030299185
ID_8e4990117_intraparenchymal,0.004565737
ID_8e4990117_intraventricular,0.0021101767
ID_8e4990117_subarachnoid,0.015507215
ID_8e4990117_subdural,0.7325975
ID_8e4990117_any,0.66602993
ID_869a18fde_epidural,0.00019403103
ID_869a18fde_intraparenchymal,0.00015817281
ID_869a18fde_intraventricular,5.4350283e-05
ID_869a18fde_subarachnoid,0.0012164013
ID_869a18fde_subdural,0.00044281664
ID_869a18fde_any,0.0007800783
ID_4c1c5134c_epidural,0.0019851085
ID_4c1c5134c_intraparenchymal,0.0009603698
ID_4c1c5134c_intraventricular,4.6504854e-05
ID_4c1c5134c_subarachnoid,0.0005750467
ID_4c1c5134c_subdural,0.00031240252
ID_4c1c5134c_any,0.0004890754
ID_23e572afd_epidural,0.00088102417
ID_23e572afd_intraparenchymal,0.0004221588
ID_23e572afd_intraventricular,4.852339e-06
ID_23e572afd_subarachnoid,0.0008977862
ID_23e572afd_subdural,0.002067363
ID_23e572afd_any,0.0014570028
ID_afae8af35_epidural,0.0015532625
ID_afae8af35_intraparenchymal,0.015829353
ID_afae8af35_intraventricular,0.013781158
ID_afae8af35_subarachnoid,0.042987913
ID_afae8af35_subdural,0.005804403
ID_afae8af35_any,0.07962132
ID_9ead01d9e_epidural,0.003544938
ID_9ead01d9e_intraparenchymal,0.008688322
ID_9ead01d9e_intraventricular,0.0041882275
ID_9ead01d9e_subarachnoid,0.026972389
ID_9ead01d9e_subdural,0.004032022
ID_9ead01d9e_any,0.029006008
ID_94a0f893c_epidural,0.009631337
ID_94a0f893c_intraparenchymal,0.053610697
ID_94a0f893c_intraventricular,0.05425932
ID_94a0f893c_subarachnoid,0.0923329
ID_94a0f893c_subdural,0.09871267
ID_94a0f893c_any,0.46351784
ID_25c082288_epidural,0.0027165597
ID_25c082288_intraparenchymal,0.002815273
ID_25c082288_intraventricular,0.00043603085
ID_25c082288_subarachnoid,0.005605
ID_25c082288_subdural,0.0040850597
ID_25c082288_any,0.007559237
ID_3dbffa603_epidural,0.0010146488
ID_3dbffa603_intraparenchymal,0.00036879402
ID_3dbffa603_intraventricular,8.694016e-05
ID_3dbffa603_subarachnoid,0.0013420602
ID_3dbffa603_subdural,0.00062934274
ID_3dbffa603_any,0.0012285952
ID_79a1cccc8_epidural,0.0002017788
ID_79a1cccc8_intraparenchymal,0.0003210176
ID_79a1cccc8_intraventricular,0.00034934134
ID_79a1cccc8_subarachnoid,0.0006718308
ID_79a1cccc8_subdural,0.00026079296
ID_79a1cccc8_any,0.0009325316
ID_6cdbb9068_epidural,0.003935174
ID_6cdbb9068_intraparenchymal,0.0032953217
ID_6cdbb9068_intraventricular,0.0011600035
ID_6cdbb9068_subarachnoid,0.003769618
ID_6cdbb9068_subdural,0.012580802
ID_6cdbb9068_any,0.019036064
ID_7b95b1c5c_epidural,0.00052143325
ID_7b95b1c5c_intraparenchymal,0.00029323835
ID_7b95b1c5c_intraventricular,0.00010984388
ID_7b95b1c5c_subarachnoid,0.0014164849
ID_7b95b1c5c_subdural,0.000514899
ID_7b95b1c5c_any,0.0014529333
ID_82d18f415_epidural,0.0002321273
ID_82d18f415_intraparenchymal,0.00020377738
ID_82d18f415_intraventricular,7.866988e-05
ID_82d18f415_subarachnoid,0.0008318036
ID_82d18f415_subdural,0.00030341567
ID_82d18f415_any,0.00047670188
ID_6ec1a9e89_epidural,0.004333843
ID_6ec1a9e89_intraparenchymal,0.0033383535
ID_6ec1a9e89_intraventricular,0.0013859873
ID_6ec1a9e89_subarachnoid,0.0055558127
ID_6ec1a9e89_subdural,0.020297097
ID_6ec1a9e89_any,0.02898038
ID_b6ea71497_epidural,0.044668
ID_b6ea71497_intraparenchymal,0.0042863516
ID_b6ea71497_intraventricular,0.00023835938
ID_b6ea71497_subarachnoid,0.024352668
ID_b6ea71497_subdural,0.9799019
ID_b6ea71497_any,0.9772471
